longitude,latitude,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7
74.87958336,12.83624997,6938,6748,6985,7012,5036,-28672,1294
74.87958333,12.83597222,6938,6748,6985,7012,5036,-28672,1294
74.87902781,12.83597219,6938,6748,6985,7012,5036,-28672,1294
74.87902778,12.83569444,6938,6748,6985,7012,5036,-28672,1294
74.87791667,12.83569444,7105,6938,7165,7220,4916,-28672,1059
74.87791664,12.83597219,6938,6748,6985,7012,5036,-28672,1294
74.87736111,12.83597222,6938,6748,6985,7012,5036,-28672,1294
74.87736108,12.83624997,6938,6748,6985,7012,5036,-28672,1294
74.87652781,12.83624997,6938,6748,6985,7012,5036,-28672,1294
74.87652778,12.83597222,6938,6748,6985,7012,5036,-28672,1294
74.87597225,12.83597219,6938,6748,6985,7012,5036,-28672,1294
74.87597222,12.83569444,6938,6748,6985,7012,5036,-28672,1294
74.87541669,12.83569442,6938,6748,6985,7012,5036,-28672,1294
74.87541667,12.83541667,6938,6748,6985,7012,5036,-28672,1294
74.87513892,12.83541664,6938,6748,6985,7012,5036,-28672,1294
74.87513889,12.83513889,7120,6945,7164,7218,4965,-28672,1144
74.87458336,12.83513886,7120,6945,7164,7218,4965,-28672,1144
74.87458333,12.83486111,7120,6945,7164,7218,4965,-28672,1144
74.87430558,12.83486108,7120,6945,7164,7218,4965,-28672,1144
74.87430556,12.83458333,7120,6945,7164,7218,4965,-28672,1144
74.86958336,12.83458331,6901,6722,6943,6975,4766,-28672,1045
74.86958333,12.83430556,6901,6722,6943,6975,4766,-28672,1045
74.86680556,12.83430556,7147,6948,7171,7227,4689,-28672,902
74.86680553,12.83458331,7147,6948,7171,7227,4689,-28672,902
74.86569444,12.83458333,7147,6948,7171,7227,4689,-28672,902
74.86569442,12.83486108,7147,6948,7171,7227,4689,-28672,902
74.86486111,12.83486111,7147,6948,7171,7227,4689,-28672,902
74.86486108,12.83513886,7147,6948,7171,7227,4689,-28672,902
74.86069444,12.83513889,7147,6948,7171,7227,4689,-28672,902
74.86069444,12.83569444,7147,6948,7171,7227,4689,-28672,902
74.86152775,12.83569447,7147,6948,7171,7227,4689,-28672,902
74.86152778,12.83597222,7147,6948,7171,7227,4689,-28672,902
74.86236108,12.83597225,7147,6948,7171,7227,4689,-28672,902
74.86236108,12.83624997,7147,6948,7171,7227,4689,-28672,902
74.86208333,12.83625,7147,6948,7171,7227,4689,-28672,902
74.86208331,12.83652775,7147,6948,7171,7227,4689,-28672,902
74.86180556,12.83652778,7147,6948,7171,7227,4689,-28672,902
74.86180553,12.83680553,7147,6948,7171,7227,4689,-28672,902
74.86152781,12.83680553,7147,6948,7171,7227,4689,-28672,902
74.86152778,12.83652778,7147,6948,7171,7227,4689,-28672,902
74.86013922,12.83652778,7706,7310,7669,7754,5074,-28672,991
74.86013889,12.83652778,7706,7310,7669,7754,5074,-28672,991
74.85541669,12.83652775,7686,7332,7614,7690,4882,-28672,862
74.85541667,12.83625,7686,7332,7614,7690,4882,-28672,862
74.85513892,12.83624997,7686,7332,7614,7690,4882,-28672,862
74.85513889,12.83569444,7686,7332,7614,7690,4882,-28672,862
74.85486114,12.83569442,7686,7332,7614,7690,4882,-28672,862
74.85486111,12.83541667,7686,7332,7614,7690,4882,-28672,862
74.85458336,12.83541664,7686,7332,7614,7690,4882,-28672,862
74.85458333,12.83513889,7706,7310,7669,7754,5074,-28672,991
74.85430558,12.83513886,7706,7310,7669,7754,5074,-28672,991
74.85430556,12.83486111,7706,7310,7669,7754,5074,-28672,991
74.85402781,12.83486108,7706,7310,7669,7754,5074,-28672,991
74.85402778,12.83458333,7706,7310,7669,7754,5074,-28672,991
74.85319447,12.83458331,7706,7310,7669,7754,5074,-28672,991
74.85319444,12.83430556,7706,7310,7669,7754,5074,-28672,991
74.85263892,12.83430553,7706,7310,7669,7754,5074,-28672,991
74.85263889,12.83402778,7706,7310,7669,7754,5074,-28672,991
74.85236114,12.83402775,7706,7310,7669,7754,5074,-28672,991
74.85236111,12.83375,7706,7310,7669,7754,5074,-28672,991
74.85208336,12.83374997,7706,7310,7669,7754,5074,-28672,991
74.85208333,12.83347222,7706,7310,7669,7754,5074,-28672,991
74.85097225,12.83347219,8060,-28672,7965,8081,5439,-28672,1080
74.85097222,12.83319444,8060,-28672,7965,8081,5439,-28672,1080
74.84736114,12.83319442,8060,-28672,7965,8081,5439,-28672,1080
74.84736111,12.83291667,8060,-28672,7965,8081,5439,-28672,1080
74.84513892,12.83291664,8329,-28672,8210,8343,5669,-28672,1094
74.84513889,12.83263889,8329,-28672,8210,8343,5669,-28672,1094
74.84291669,12.83263886,8329,-28672,8210,8343,5669,-28672,1094
74.84291667,12.83236111,8329,-28672,8210,8343,5669,-28672,1094
74.84236111,12.83236111,8329,-28672,8210,8343,5669,-28672,1094
74.84236108,12.83263886,8329,-28672,8210,8343,5669,-28672,1094
74.84152778,12.83263889,8329,-28672,8210,8343,5669,-28672,1094
74.84152775,12.83291664,8329,-28672,8210,8343,5669,-28672,1094
74.84069444,12.83291667,8329,-28672,8210,8343,5669,-28672,1094
74.84069442,12.83319442,8329,-28672,8210,8343,5669,-28672,1094
74.84013889,12.83319444,8329,-28672,8210,8343,5669,-28672,1094
74.84013886,12.83347219,8329,-28672,8210,8343,5669,-28672,1094
74.83930556,12.83347222,8329,-28672,8210,8343,5669,-28672,1094
74.83930553,12.83374997,8329,-28672,8210,8343,5669,-28672,1094
74.83847222,12.83375,8329,-28672,8210,8343,5669,-28672,1094
74.83847219,12.83458331,8329,-28672,8210,8343,5669,-28672,1094
74.83819444,12.83458333,8329,-28672,8210,8343,5669,-28672,1094
74.83819442,12.83569442,8270,-28672,8161,8295,5653,-28672,981
74.83569447,12.83569442,8395,-28672,8257,8404,5824,-28672,1167
74.83569444,12.83513889,8395,-28672,8257,8404,5824,-28672,1167
74.83541669,12.83513886,8395,-28672,8257,8404,5824,-28672,1167
74.83541667,12.83375,8395,-28672,8257,8404,5824,-28672,1167
74.83458333,12.83375,8395,-28672,8257,8404,5824,-28672,1167
74.83458331,12.83402775,8395,-28672,8257,8404,5824,-28672,1167
74.83430556,12.83402778,8395,-28672,8257,8404,5824,-28672,1167
74.83430553,12.83458331,8395,-28672,8257,8404,5824,-28672,1167
74.83402778,12.83458333,8395,-28672,8257,8404,5824,-28672,1167
74.83402775,12.83486108,8395,-28672,8257,8404,5824,-28672,1167
74.83375,12.83486111,8395,-28672,8257,8404,5824,-28672,1167
74.83374997,12.83541664,8350,-28672,8221,8377,5736,-28672,957
74.83347222,12.83541667,8350,-28672,8221,8377,5736,-28672,957
74.83347219,12.83569442,8350,-28672,8221,8377,5736,-28672,957
74.83319444,12.83569444,8350,-28672,8221,8377,5736,-28672,957
74.83319442,12.83736108,8350,-28672,8221,8377,5736,-28672,957
74.83291667,12.83736111,8350,-28672,8221,8377,5736,-28672,957
74.83291664,12.83763886,8350,-28672,8221,8377,5736,-28672,957
74.83263889,12.83763889,8350,-28672,8221,8377,5736,-28672,957
74.83263886,12.83791664,8350,-28672,8221,8377,5736,-28672,957
74.83236111,12.83791667,8350,-28672,8221,8377,5736,-28672,957
74.83236108,12.83847219,8350,-28672,8221,8377,5736,-28672,957
74.83208333,12.83847222,8350,-28672,8221,8377,5736,-28672,957
74.83208331,12.83874997,8350,-28672,8221,8377,5736,-28672,957
74.83180556,12.83875,8350,-28672,8221,8377,5736,-28672,957
74.83180553,12.83930553,8350,-28672,8221,8377,5736,-28672,957
74.83152778,12.83930556,8350,-28672,8221,8377,5736,-28672,957
74.83152775,12.83958331,8350,-28672,8221,8377,5736,-28672,957
74.83125,12.83958333,8308,-28672,8191,8343,5676,-28672,900
74.83124997,12.84069442,8308,-28672,8191,8343,5676,-28672,900
74.83097222,12.84069444,8308,-28672,8191,8343,5676,-28672,900
74.83097219,12.84124997,8308,-28672,8191,8343,5676,-28672,900
74.83069444,12.84125,8308,-28672,8191,8343,5676,-28672,900
74.83069442,12.84152775,8308,-28672,8191,8343,5676,-28672,900
74.83041667,12.84152778,8308,-28672,8191,8343,5676,-28672,900
74.83041664,12.84208331,8308,-28672,8191,8343,5676,-28672,900
74.83013889,12.84208333,8308,-28672,8191,8343,5676,-28672,900
74.83013886,12.84236108,8308,-28672,8191,8343,5676,-28672,900
74.82986111,12.84236111,8308,-28672,8191,8343,5676,-28672,900
74.82986108,12.84291664,8308,-28672,8191,8343,5676,-28672,900
74.82958333,12.84291667,8308,-28672,8191,8343,5676,-28672,900
74.82958331,12.84402775,8308,-28672,8191,8343,5676,-28672,900
74.82930556,12.84402778,8308,-28672,8191,8343,5676,-28672,900
74.82930553,12.84486108,8179,-28672,8149,8271,5526,1854,898
74.82902778,12.84486111,8119,-28672,8084,8212,5516,1887,925
74.82902775,12.84569442,8119,-28672,8084,8212,5516,1887,925
74.82875,12.84569444,8119,-28672,8084,8212,5516,1887,925
74.82875,12.84652778,8119,-28672,8084,8212,5516,1887,925
74.82930553,12.84652781,8179,-28672,8149,8271,5526,1854,898
74.82930556,12.84708333,8179,-28672,8149,8271,5526,1854,898
74.82958331,12.84708336,8179,-28672,8149,8271,5526,1854,898
74.82958333,12.84902778,8112,-28672,8042,8184,5523,1824,888
74.82986108,12.84902781,8112,-28672,8042,8184,5523,1824,888
74.82986108,12.84930553,8112,-28672,8042,8184,5523,1824,888
74.82958333,12.84930556,8112,-28672,8042,8184,5523,1824,888
74.82958333,12.85069411,8112,-28672,8042,8184,5523,1824,888
74.82958333,12.85069444,8112,-28672,8042,8184,5523,1824,888
74.82958331,12.85124997,8112,-28672,8042,8184,5523,1824,888
74.82930556,12.85125,8112,-28672,8042,8184,5523,1824,888
74.82930553,12.85208331,7623,7281,7635,7746,5162,-28672,827
74.82902778,12.85208333,7623,7281,7635,7746,5162,-28672,827
74.82902775,12.85291664,7623,7281,7635,7746,5162,-28672,827
74.82875,12.85291667,7623,7281,7635,7746,5162,-28672,827
74.82874997,12.85347219,7623,7281,7635,7746,5162,-28672,827
74.82847222,12.85347222,7623,7281,7635,7746,5162,-28672,827
74.82847219,12.85402775,7623,7281,7635,7746,5162,-28672,827
74.82819444,12.85402778,7623,7281,7635,7746,5162,-28672,827
74.82819442,12.85513886,7623,7281,7635,7746,5162,-28672,827
74.82791667,12.85513889,7623,7281,7635,7746,5162,-28672,827
74.82791664,12.85652775,7211,7010,7307,7362,4804,1471,764
74.82763889,12.85652778,7211,7010,7307,7362,4804,1471,764
74.82763886,12.85680553,7211,7010,7307,7362,4804,1471,764
74.82736111,12.85680556,7211,7010,7307,7362,4804,1471,764
74.82736108,12.85736108,7211,7010,7307,7362,4804,1471,764
74.82708333,12.85736111,7211,7010,7307,7362,4804,1471,764
74.82708331,12.85791664,7211,7010,7307,7362,4804,1471,764
74.82680556,12.85791667,7211,7010,7307,7362,4804,1471,764
74.82680553,12.85847219,7211,7010,7307,7362,4804,1471,764
74.82625,12.85847222,7211,7010,7307,7362,4804,1471,764
74.82624997,12.85902775,7211,7010,7307,7362,4804,1471,764
74.82597222,12.85902778,7211,7010,7307,7362,4804,1471,764
74.82597219,12.85986108,7211,7010,7307,7362,4804,1471,764
74.82569444,12.85986111,7211,7010,7307,7362,4804,1471,764
74.82569444,12.86041667,7211,7010,7307,7362,4804,1471,764
74.82597219,12.86041669,7211,7010,7307,7362,4804,1471,764
74.82597222,12.86125,6711,6522,6843,6853,4365,-28672,655
74.82624997,12.86125003,6711,6522,6843,6853,4365,-28672,655
74.82625,12.86291667,6711,6522,6843,6853,4365,-28672,655
74.82652775,12.86291669,6711,6522,6843,6853,4365,-28672,655
74.82652775,12.86374997,6711,6522,6843,6853,4365,-28672,655
74.82625,12.86375,6711,6522,6843,6853,4365,-28672,655
74.82624997,12.86430553,6711,6522,6843,6853,4365,-28672,655
74.82569444,12.86430556,6611,6414,6670,6667,4300,-28672,734
74.82569442,12.86458331,6611,6414,6670,6667,4300,-28672,734
74.82513889,12.86458333,6611,6414,6670,6667,4300,-28672,734
74.82513886,12.86486108,6611,6414,6670,6667,4300,-28672,734
74.82458333,12.86486111,6611,6414,6670,6667,4300,-28672,734
74.82458331,12.86541664,6611,6414,6670,6667,4300,-28672,734
74.82430556,12.86541667,6611,6414,6670,6667,4300,-28672,734
74.82430553,12.86624997,6611,6414,6670,6667,4300,-28672,734
74.82375,12.86625,6611,6414,6670,6667,4300,-28672,734
74.82374997,12.86680553,6611,6414,6670,6667,4300,-28672,734
74.82319444,12.86680556,6611,6414,6670,6667,4300,-28672,734
74.82319442,12.86736108,6611,6414,6670,6667,4300,-28672,734
74.82291667,12.86736111,6611,6414,6670,6667,4300,-28672,734
74.82291664,12.86763886,6611,6414,6670,6667,4300,-28672,734
74.82263889,12.86763889,6611,6414,6670,6667,4300,-28672,734
74.82263886,12.86819442,6611,6414,6670,6667,4300,-28672,734
74.82236111,12.86819444,6611,6414,6670,6667,4300,-28672,734
74.82236108,12.86874997,6611,6414,6670,6667,4300,-28672,734
74.82208333,12.86875,6611,6414,6670,6667,4300,-28672,734
74.82208333,12.86902778,6611,6414,6670,6667,4300,-28672,734
74.82236108,12.86902781,6611,6414,6670,6667,4300,-28672,734
74.82236108,12.86930553,6611,6414,6670,6667,4300,-28672,734
74.82208333,12.86930556,6611,6414,6670,6667,4300,-28672,734
74.82208331,12.87041664,6611,6414,6670,6667,4300,-28672,734
74.82180556,12.87041667,6611,6414,6670,6667,4300,-28672,734
74.82180553,12.87319442,7037,6814,7036,7030,4700,-28672,943
74.82152778,12.87319444,7037,6814,7036,7030,4700,-28672,943
74.82152775,12.87624997,7037,6814,7036,7030,4700,-28672,943
74.82125,12.87625,7037,6814,7036,7030,4700,-28672,943
74.82124997,12.87652775,7037,6814,7036,7030,4700,-28672,943
74.82097222,12.87652778,7037,6814,7036,7030,4700,-28672,943
74.82097219,12.87763886,7519,7243,7486,7489,5161,2074,1188
74.82069444,12.87763889,7519,7243,7486,7489,5161,2074,1188
74.82069442,12.87847219,7519,7243,7486,7489,5161,2074,1188
74.82041667,12.87847222,7519,7243,7486,7489,5161,2074,1188
74.82041664,12.87902775,7519,7243,7486,7489,5161,2074,1188
74.82013889,12.87902778,7519,7243,7486,7489,5161,2074,1188
74.82013886,12.88013886,7519,7243,7486,7489,5161,2074,1188
74.81958333,12.88013889,7519,7243,7486,7489,5161,2074,1188
74.81958331,12.88097219,7519,7243,7486,7489,5161,2074,1188
74.81930556,12.88097222,7519,7243,7486,7489,5161,2074,1188
74.81930553,12.88208331,7826,7355,7822,7863,5521,2228,1248
74.81902778,12.88208333,7826,7355,7822,7863,5521,2228,1248
74.81902775,12.88291664,7826,7355,7822,7863,5521,2228,1248
74.81875,12.88291667,7470,7165,7499,7526,5672,2459,1373
74.81874997,12.88374997,7470,7165,7499,7526,5672,2459,1373
74.81847222,12.88375,7470,7165,7499,7526,5672,2459,1373
74.81847219,12.88541664,7826,7355,7822,7863,5521,2228,1248
74.81819444,12.88541667,7826,7355,7822,7863,5521,2228,1248
74.81819444,12.88569444,7826,7355,7822,7863,5521,2228,1248
74.81847219,12.88569447,7826,7355,7822,7863,5521,2228,1248
74.81847219,12.88597219,7826,7355,7822,7863,5521,2228,1248
74.81819444,12.88597222,7826,7355,7822,7863,5521,2228,1248
74.81819442,12.88652775,7826,7355,7822,7863,5521,2228,1248
74.81791667,12.88652778,7826,7355,7822,7863,5521,2228,1248
74.81791664,12.88736108,7826,7355,7822,7863,5521,2228,1248
74.81763889,12.88736111,7826,7355,7822,7863,5521,2228,1248
74.81763889,12.88763889,7826,7355,7822,7863,5521,2228,1248
74.81791664,12.88763892,7826,7355,7822,7863,5521,2228,1248
74.81791664,12.88819442,7826,7355,7822,7863,5521,2228,1248
74.81763889,12.88819444,7826,7355,7822,7863,5521,2228,1248
74.81763889,12.88875,7826,7355,7822,7863,5521,2228,1248
74.81819442,12.88875003,7826,7355,7822,7863,5521,2228,1248
74.81819444,12.88902778,7826,7355,7822,7863,5521,2228,1248
74.81847219,12.88902781,7826,7355,7822,7863,5521,2228,1248
74.81847222,12.88930556,7826,7355,7822,7863,5521,2228,1248
74.81874997,12.88930558,7826,7355,7822,7863,5521,2228,1248
74.81875,12.88958333,7691,7334,7736,7765,5442,2127,1202
74.81902775,12.88958336,7691,7334,7736,7765,5442,2127,1202
74.81902778,12.89013889,7691,7334,7736,7765,5442,2127,1202
74.81930553,12.89013892,7691,7334,7736,7765,5442,2127,1202
74.81930556,12.89041667,7691,7334,7736,7765,5442,2127,1202
74.81958331,12.89041669,7691,7334,7736,7765,5442,2127,1202
74.81958333,12.89125,7691,7334,7736,7765,5442,2127,1202
74.81986108,12.89125003,7691,7334,7736,7765,5442,2127,1202
74.81986111,12.89208333,7691,7334,7736,7765,5442,2127,1202
74.82013886,12.89208336,7691,7334,7736,7765,5442,2127,1202
74.82013889,12.89263889,7691,7334,7736,7765,5442,2127,1202
74.82041664,12.89263892,7691,7334,7736,7765,5442,2127,1202
74.82041667,12.89319444,7691,7334,7736,7765,5442,2127,1202
74.82069442,12.89319447,7691,7334,7736,7765,5442,2127,1202
74.82069442,12.89430553,7616,7299,7660,7707,5680,-28672,1541
74.82041667,12.89430556,7616,7299,7660,7707,5680,-28672,1541
74.82041667,12.89486111,7616,7299,7660,7707,5680,-28672,1541
74.82069442,12.89486114,7616,7299,7660,7707,5680,-28672,1541
74.82069442,12.89513886,7616,7299,7660,7707,5680,-28672,1541
74.82041667,12.89513889,7616,7299,7660,7707,5680,-28672,1541
74.82041664,12.89597219,7616,7299,7660,7707,5680,-28672,1541
74.82013889,12.89597222,7616,7299,7660,7707,5680,-28672,1541
74.82013886,12.89708331,7616,7299,7660,7707,5680,-28672,1541
74.81986111,12.89708333,7616,7299,7660,7707,5680,-28672,1541
74.81986108,12.89763886,7616,7299,7660,7707,5680,-28672,1541
74.81958333,12.89763889,7616,7299,7660,7707,5680,-28672,1541
74.81958331,12.89791664,7616,7299,7660,7707,5680,-28672,1541
74.81930556,12.89791667,7616,7299,7660,7707,5680,-28672,1541
74.81930553,12.89874997,7576,7313,7607,7648,5680,2598,1622
74.81902778,12.89875,7576,7313,7607,7648,5680,2598,1622
74.81902775,12.89902775,7576,7313,7607,7648,5680,2598,1622
74.81875,12.89902778,7576,7313,7607,7648,5680,2598,1622
74.81874997,12.90013886,7576,7313,7607,7648,5680,2598,1622
74.81847222,12.90013889,7576,7313,7607,7648,5680,2598,1622
74.81847219,12.90097219,7576,7313,7607,7648,5680,2598,1622
74.81819444,12.90097222,7576,7313,7607,7648,5680,2598,1622
74.81819442,12.90124997,7576,7313,7607,7648,5680,2598,1622
74.81791667,12.90125,7576,7313,7607,7648,5680,2598,1622
74.81791664,12.90152775,7576,7313,7607,7648,5680,2598,1622
74.81763889,12.90152778,7576,7313,7607,7648,5680,2598,1622
74.81763886,12.90180553,7576,7313,7607,7648,5680,2598,1622
74.81736111,12.90180556,7576,7313,7607,7648,5680,2598,1622
74.81736108,12.90208331,7576,7313,7607,7648,5680,2598,1622
74.81708333,12.90208333,7576,7313,7607,7648,5680,2598,1622
74.81708331,12.90263886,7576,7313,7607,7648,5680,2598,1622
74.81652778,12.90263889,7589,7320,7604,7629,5511,2442,1482
74.81652775,12.90347219,7589,7320,7604,7629,5511,2442,1482
74.81625,12.90347222,7589,7320,7604,7629,5511,2442,1482
74.81624997,12.90402775,7589,7320,7604,7629,5511,2442,1482
74.81597222,12.90402778,7589,7320,7604,7629,5511,2442,1482
74.81597219,12.90430553,7589,7320,7604,7629,5511,2442,1482
74.81569444,12.90430556,7589,7320,7604,7629,5511,2442,1482
74.81569442,12.90458331,7589,7320,7604,7629,5511,2442,1482
74.81541667,12.90458333,7589,7320,7604,7629,5511,2442,1482
74.81541664,12.90486108,7589,7320,7604,7629,5511,2442,1482
74.81513889,12.90486111,7589,7320,7604,7629,5511,2442,1482
74.81513886,12.90624997,7704,7367,7693,7747,5662,-28672,1590
74.81486111,12.90625,7589,7320,7604,7629,5511,2442,1482
74.81486108,12.90680553,7704,7367,7693,7747,5662,-28672,1590
74.81458333,12.90680556,7704,7367,7693,7747,5662,-28672,1590
74.81458331,12.90708331,7704,7367,7693,7747,5662,-28672,1590
74.81430556,12.90708333,7704,7367,7693,7747,5662,-28672,1590
74.81430553,12.90791664,7704,7367,7693,7747,5662,-28672,1590
74.81402778,12.90791667,7704,7367,7693,7747,5662,-28672,1590
74.81402778,12.90819444,7704,7367,7693,7747,5662,-28672,1590
74.81430553,12.90819447,7704,7367,7693,7747,5662,-28672,1590
74.81430556,12.90875,7704,7367,7693,7747,5662,-28672,1590
74.81486108,12.90875003,7704,7367,7693,7747,5662,-28672,1590
74.81486111,12.90930556,7704,7367,7693,7747,5662,-28672,1590
74.81541664,12.90930558,7704,7367,7693,7747,5662,-28672,1590
74.81541667,12.90958333,7704,7367,7693,7747,5662,-28672,1590
74.81569442,12.90958336,7704,7367,7693,7747,5662,-28672,1590
74.81569442,12.90986108,7704,7367,7693,7747,5662,-28672,1590
74.81513889,12.90986111,7704,7367,7693,7747,5662,-28672,1590
74.81513889,12.91125,7826,-28672,7818,7877,5453,-28672,1280
74.81541664,12.91125003,7826,-28672,7818,7877,5453,-28672,1280
74.81541667,12.91180556,7826,-28672,7818,7877,5453,-28672,1280
74.81569442,12.91180558,7826,-28672,7818,7877,5453,-28672,1280
74.81569444,12.91208333,7826,-28672,7818,7877,5453,-28672,1280
74.81597219,12.91208336,7826,-28672,7818,7877,5453,-28672,1280
74.81597222,12.91236111,7826,-28672,7818,7877,5453,-28672,1280
74.81624997,12.91236114,7826,-28672,7818,7877,5453,-28672,1280
74.81625,12.91319444,7826,-28672,7818,7877,5453,-28672,1280
74.81652775,12.91319447,7826,-28672,7818,7877,5453,-28672,1280
74.81652778,12.91375,7826,-28672,7818,7877,5453,-28672,1280
74.81680553,12.91375003,7826,-28672,7818,7877,5453,-28672,1280
74.81680556,12.91402778,7826,-28672,7818,7877,5453,-28672,1280
74.81791664,12.91402781,7826,-28672,7818,7877,5453,-28672,1280
74.81791667,12.91430556,7826,-28672,7818,7877,5453,-28672,1280
74.81819442,12.91430558,7826,-28672,7818,7877,5453,-28672,1280
74.81819444,12.91486111,7826,-28672,7818,7877,5453,-28672,1280
74.81847219,12.91486114,7826,-28672,7818,7877,5453,-28672,1280
74.81847222,12.91513889,7826,-28672,7818,7877,5453,-28672,1280
74.81874997,12.91513892,7826,-28672,7818,7877,5453,-28672,1280
74.81875,12.91625,7826,-28672,7818,7877,5453,-28672,1280
74.81902775,12.91625003,7826,-28672,7818,7877,5453,-28672,1280
74.81902778,12.91680556,7826,-28672,7818,7877,5453,-28672,1280
74.81930553,12.91680558,7826,-28672,7818,7877,5453,-28672,1280
74.81930556,12.91708333,7826,-28672,7818,7877,5453,-28672,1280
74.81958331,12.91708336,7826,-28672,7818,7877,5453,-28672,1280
74.81958333,12.91763889,7826,-28672,7818,7877,5453,-28672,1280
74.81986108,12.91763892,7826,-28672,7818,7877,5453,-28672,1280
74.81986111,12.91791667,7826,-28672,7818,7877,5453,-28672,1280
74.82041664,12.91791669,7829,7404,7836,7906,5520,-28672,1243
74.82041667,12.91847222,7941,-28672,7872,7959,5436,-28672,1217
74.82069442,12.91847225,7829,7404,7836,7906,5520,-28672,1243
74.82069444,12.91902778,7941,-28672,7872,7959,5436,-28672,1217
74.82097219,12.91902781,7941,-28672,7872,7959,5436,-28672,1217
74.82097222,12.91958333,7941,-28672,7872,7959,5436,-28672,1217
74.82124997,12.91958336,7941,-28672,7872,7959,5436,-28672,1217
74.82125,12.91986111,7941,-28672,7872,7959,5436,-28672,1217
74.82152775,12.91986114,7941,-28672,7872,7959,5436,-28672,1217
74.82152778,12.92013889,7941,-28672,7872,7959,5436,-28672,1217
74.82263886,12.92013892,7825,7455,7808,7876,5585,-28672,1379
74.82263889,12.92069444,7825,7455,7808,7876,5585,-28672,1379
74.82319442,12.92069447,7825,7455,7808,7876,5585,-28672,1379
74.82319444,12.92152778,7825,7455,7808,7876,5585,-28672,1379
74.82347219,12.92152781,7825,7455,7808,7876,5585,-28672,1379
74.82347222,12.92180556,7825,7455,7808,7876,5585,-28672,1379
74.82374997,12.92180558,7825,7455,7808,7876,5585,-28672,1379
74.82375,12.92263889,7825,7455,7808,7876,5585,-28672,1379
74.82402775,12.92263892,7825,7455,7808,7876,5585,-28672,1379
74.82402778,12.92291667,7825,7455,7808,7876,5585,-28672,1379
74.82430553,12.92291669,7825,7455,7808,7876,5585,-28672,1379
74.82430556,12.92319444,8141,-28672,8046,8117,5695,-28672,1491
74.82458331,12.92319447,8141,-28672,8046,8117,5695,-28672,1491
74.82458333,12.92375,8141,-28672,8046,8117,5695,-28672,1491
74.82486108,12.92375003,8141,-28672,8046,8117,5695,-28672,1491
74.82486108,12.92430553,8141,-28672,8046,8117,5695,-28672,1491
74.82458333,12.92430556,8141,-28672,8046,8117,5695,-28672,1491
74.82458333,12.92541667,8141,-28672,8046,8117,5695,-28672,1491
74.82486108,12.92541669,8141,-28672,8046,8117,5695,-28672,1491
74.82486111,12.92569444,8141,-28672,8046,8117,5695,-28672,1491
74.82513886,12.92569447,8141,-28672,8046,8117,5695,-28672,1491
74.82513889,12.92625,8141,-28672,8046,8117,5695,-28672,1491
74.82541664,12.92625003,8141,-28672,8046,8117,5695,-28672,1491
74.82541667,12.92652778,8141,-28672,8046,8117,5695,-28672,1491
74.82569442,12.92652781,8141,-28672,8046,8117,5695,-28672,1491
74.82569444,12.92708333,8141,-28672,8046,8117,5695,-28672,1491
74.82597219,12.92708336,8141,-28672,8046,8117,5695,-28672,1491
74.82597222,12.92736111,8141,-28672,8046,8117,5695,-28672,1491
74.82624997,12.92736114,8141,-28672,8046,8117,5695,-28672,1491
74.82625,12.92763889,8141,-28672,8046,8117,5695,-28672,1491
74.82652775,12.92763892,8141,-28672,8046,8117,5695,-28672,1491
74.82652778,12.92819444,8141,-28672,8046,8117,5695,-28672,1491
74.82708331,12.92819447,8141,-28672,8046,8117,5695,-28672,1491
74.82708333,12.92847222,8141,-28672,8046,8117,5695,-28672,1491
74.82736108,12.92847225,8141,-28672,8046,8117,5695,-28672,1491
74.82736111,12.92902778,8141,-28672,8046,8117,5695,-28672,1491
74.82763886,12.92902781,8141,-28672,8046,8117,5695,-28672,1491
74.82763889,12.92986111,8141,-28672,8046,8117,5695,-28672,1491
74.82791664,12.92986114,8141,-28672,8046,8117,5695,-28672,1491
74.82791667,12.93097222,8708,-28672,8537,8689,5801,-28672,1121
74.82819442,12.93097225,8708,-28672,8537,8689,5801,-28672,1121
74.82819444,12.93152778,8708,-28672,8537,8689,5801,-28672,1121
74.82847219,12.93152781,8708,-28672,8537,8689,5801,-28672,1121
74.82847222,12.93208333,8708,-28672,8537,8689,5801,-28672,1121
74.82874997,12.93208336,8708,-28672,8537,8689,5801,-28672,1121
74.82875,12.93263889,8708,-28672,8537,8689,5801,-28672,1121
74.82902775,12.93263892,8708,-28672,8537,8689,5801,-28672,1121
74.82902778,12.93347222,8708,-28672,8537,8689,5801,-28672,1121
74.82930553,12.93347225,8708,-28672,8537,8689,5801,-28672,1121
74.82930556,12.93458333,8708,-28672,8537,8689,5801,-28672,1121
74.82958331,12.93458336,8708,-28672,8537,8689,5801,-28672,1121
74.82958333,12.93486111,8708,-28672,8537,8689,5801,-28672,1121
74.82986108,12.93486114,8853,-28672,8677,8821,6010,2179,1205
74.82986111,12.93541667,8936,-28672,8755,8944,5983,2143,1197
74.83013886,12.93541669,8936,-28672,8755,8944,5983,2143,1197
74.83013889,12.93597222,8936,-28672,8755,8944,5983,2143,1197
74.83069442,12.93597225,8936,-28672,8755,8944,5983,2143,1197
74.83069444,12.93652778,8936,-28672,8755,8944,5983,2143,1197
